id,anio,sector_id,actividad,subactividad,categoria,id_ipcc,gas_id,valor_tco2e,tipo_de_registro
896,2008,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
897,2009,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
898,2010,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
899,2011,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
900,2012,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
901,2013,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
902,2014,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
903,2015,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
904,2016,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
905,2017,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
906,2018,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
907,2019,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
908,2020,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
909,2021,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
910,2022,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Equipo de transporte,1A2gii,4,"0,0",Sin emisión/remoción
911,1995,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,07",Emisión
912,1996,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,07",Emisión
913,1997,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,08",Emisión
914,1998,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,08",Emisión
915,1999,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,08",Emisión
916,2000,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,09",Emisión
917,2001,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,07",Emisión
918,2002,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,08",Emisión
919,2003,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,09",Emisión
920,2004,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,08",Emisión
921,2005,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,06",Emisión
922,2006,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,06",Emisión
923,2007,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,06",Emisión
924,2008,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,06",Emisión
925,2009,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,06",Emisión
926,2010,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,07",Emisión
927,2011,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,06",Emisión
928,2012,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,05",Emisión
929,2013,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,05",Emisión
930,2014,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,04",Emisión
931,2015,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,04",Emisión
932,2016,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,03",Emisión
933,2017,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,03",Emisión
934,2018,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,02",Emisión
935,2019,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,02",Emisión
936,2020,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,01",Emisión
937,2021,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,01",Emisión
938,2022,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,2,"0,01",Emisión
939,1995,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
940,1996,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
941,1997,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
942,1998,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
943,1999,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
944,2000,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
945,2001,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
946,2002,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
947,2003,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
948,2004,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
949,2005,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
950,2006,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
951,2007,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
952,2008,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
953,2009,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
954,2010,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
955,2011,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
956,2012,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
957,2013,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
958,2014,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
959,2015,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
960,2016,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
961,2017,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
962,2018,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
963,2019,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
964,2020,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
965,2021,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
966,2022,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,1,"0,0",Sin emisión/remoción
967,1995,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
968,1996,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
969,1997,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
970,1998,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
971,1999,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
972,2000,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
973,2001,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
974,2002,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
975,2003,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
976,2004,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
977,2005,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
978,2006,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
979,2007,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
980,2008,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
981,2009,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
982,2010,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
983,2011,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Madera y productos de madera,1A2giv,4,"0,0",Sin emisión/remoción
